id,danceability,popularity
9427,0.588,45
9428,0.393,46
9429,0.615,47
9430,0.328,45
9431,0.488,46
9432,0.541,46
9433,0.689,46
9434,0.796,46
9435,0.65,46
9436,0.72,45
9437,0.655,47
9438,0.901,47
9439,0.333,46
9440,0.495,46
9441,0.499,46
9442,0.536,45
9443,0.525,46
9444,0.713,46
9445,0.485,45
9446,0.292,45
9447,0.488,46
9448,0.224,47
9449,0.466,45
9450,0.476,46
9451,0.813,64
9452,0.602,47
9453,0.517,45
9454,0.816,46
9455,0.881,45
9456,0.745,46
9457,0.858,46
9458,0.522,46
9459,0.736,46
9460,0.46,45
9461,0.509,46
9462,0.708,46
9463,0.813,46
9464,0.87,46
9465,0.334,46
9466,0.578,45
9467,0.547,45
9468,0.515,45
9469,0.408,46
9470,0.557,47
9471,0.646,45
9472,0.592,44
9473,0.511,46
9474,0.499,44
9475,0.724,47
9476,0.552,44
9477,0.749,44
9478,0.454,47
9479,0.51,44
9480,0.284,45
9481,0.335,46
9482,0.426,46
9483,0.549,46
9484,0.335,46
9485,0.543,47
9486,0.233,46
9487,0.408,46
9488,0.541,45
9489,0.587,45
9490,0.498,46
9491,0.382,45
9492,0.559,45
9493,0.399,45
9494,0.184,46
9495,0.358,45
9496,0.734,45
9497,0.565,46
9498,0.45,45
9499,0.74,45
9500,0.711,69
9501,0.736,65
9502,0.717,47
9503,0.805,45
9504,0.661,46
9505,0.381,46
9506,0.897,46
9507,0.46,45
9508,0.635,45
9509,0.716,45
9510,0.654,46
9511,0.731,46
9512,0.67,47
9513,0.701,46
9514,0.726,45
9515,0.366,45
9516,0.18,45
9517,0.807,45
9518,0.44,45
9519,0.791,44
9520,0.576,45
9521,0.394,47
9522,0.594,44
9523,0.372,46
9524,0.377,45
9525,0.312,45
9526,0.32,45
9527,0.784,45
9528,0.701,45
9529,0.484,45
9530,0.629,45
9531,0.391,45
9532,0.513,46
9533,0.555,44
9534,0.815,46
9535,0.495,45
9536,0.554,46
9537,0.331,45
9538,0.433,45
9539,0.452,45
9540,0.42,47
9541,0.368,44
9542,0.573,45
9543,0.339,47
9544,0.768,46
9545,0.504,47
9546,0.517,46
9547,0.51,45
9548,0.556,46
9549,0.551,45
9550,0.869,46
9551,0.622,45
9552,0.634,46
9553,0.559,46
9554,0.709,45
9555,0.584,46
9556,0.686,44
9557,0.405,44
9558,0.463,45
9559,0.454,44
9560,0.571,45
9561,0.306,45
9562,0.626,45
9563,0.246,45
9564,0.423,45
9565,0.676,45
9566,0.401,45
9567,0.456,45
9568,0.604,44
9569,0.533,46
9570,0.224,45
9571,0.381,45
9572,0.606,44
9573,0.582,47
9574,0.704,45
9575,0.523,45
9576,0.766,45
9577,0.488,45
9578,0.877,45
9579,0.384,44
9580,0.7,45
9581,0.28,45
9582,0.736,45
9583,0.617,44
9584,0.38,46
9585,0.637,45
9586,0.742,44
9587,0.454,46
9588,0.402,44
9589,0.562,45
9590,0.249,45
9591,0.294,44
9592,0.651,44
9593,0.52,44
9594,0.71,45
9595,0.838,45
9596,0.886,45
9597,0.611,46
9598,0.266,45
9599,0.769,46
9600,0.718,53
9601,0.58,44
9602,0.399,44
9603,0.697,44
9604,0.519,45
9605,0.649,45
9606,0.741,45
9607,0.834,44
9608,0.723,46
9609,0.596,44
9610,0.635,45
9611,0.6,44
9612,0.419,46
9613,0.729,45
9614,0.542,44
9615,0.754,46
9616,0.678,44
9617,0.726,44
9618,0.376,44
9619,0.614,44
9620,0.762,44
9621,0.56,45
9622,0.634,44
9623,0.643,45
9624,0.527,44
9625,0.536,45
9626,0.632,46
9627,0.494,46
9628,0.436,44
9629,0.718,44
9630,0.567,45
9631,0.673,46
9632,0.43,44
9633,0.617,46
9634,0.464,44
9635,0.634,43
9636,0.243,45
9637,0.35,44
9638,0.526,45
9639,0.754,45
9640,0.707,44
9641,0.62,46
9642,0.493,44
9643,0.535,45
9644,0.675,44
9645,0.448,45
9646,0.609,46
9647,0.551,44
9648,0.587,44
9649,0.665,47
9650,0.707,52
9651,0.732,44
9652,0.838,45
9653,0.752,45
9654,0.594,44
9655,0.804,45
9656,0.576,45
9657,0.868,45
9658,0.289,45
9659,0.261,45
9660,0.418,45
9661,0.299,46
9662,0.357,44
9663,0.434,44
9664,0.548,45
9665,0.68,45
9666,0.707,44
9667,0.572,44
9668,0.778,45
9669,0.408,44
9670,0.618,46
9671,0.528,44
9672,0.474,44
9673,0.572,44
9674,0.83,44
9675,0.495,45
9676,0.693,44
9677,0.57,45
9678,0.55,46
9679,0.552,45
9680,0.718,46
9681,0.601,44
9682,0.514,44
9683,0.299,44
9684,0.796,43
9685,0.509,44
9686,0.364,44
9687,0.662,44
9688,0.703,44
9689,0.442,44
9690,0.655,44
9691,0.503,46
9692,0.514,44
9693,0.514,44
9694,0.373,45
9695,0.486,44
9696,0.284,45
9697,0.663,44
9698,0.574,44
9699,0.584,45
9700,0.822,45
9701,0.443,45
9702,0.527,45
9703,0.701,44
9704,0.696,45
9705,0.538,44
9706,0.715,44
9707,0.614,44
9708,0.485,45
9709,0.705,44
9710,0.549,44
9711,0.481,44
9712,0.385,43
9713,0.218,44
9714,0.509,44
9715,0.806,44
9716,0.873,45
9717,0.482,44
9718,0.526,44
9719,0.597,44
9720,0.428,44
9721,0.539,45
9722,0.581,45
9723,0.421,44
9724,0.498,44
9725,0.599,43
9726,0.619,45
9727,0.401,44
9728,0.469,43
9729,0.431,44
9730,0.459,44
9731,0.563,43
9732,0.299,45
9733,0.639,43
9734,0.431,43
9735,0.848,44
9736,0.603,43
9737,0.328,44
9738,0.61,44
9739,0.511,44
9740,0.611,44
9741,0.32,44
9742,0.604,44
9743,0.295,44
9744,0.427,44
9745,0.413,43
9746,0.618,45
9747,0.738,44
9748,0.445,44
9749,0.494,44
9750,0.753,62
9751,0.76,44
9752,0.81,44
9753,0.533,44
9754,0.777,43
9755,0.711,43
9756,0.535,43
9757,0.614,45
9758,0.739,45
9759,0.299,43
9760,0.626,45
9761,0.706,45
9762,0.566,43
9763,0.402,45
9764,0.506,43
9765,0.559,43
9766,0.447,44
9767,0.745,44
9768,0.708,43
9769,0.794,44
9770,0.721,43
9771,0.584,45
9772,0.624,44
9773,0.493,44
9774,0.516,45
9775,0.493,44
9776,0.751,45
9777,0.628,44
9778,0.516,44
9779,0.479,44
9780,0.638,44
9781,0.593,44
9782,0.661,44
9783,0.604,44
9784,0.453,44
9785,0.589,43
9786,0.388,43
9787,0.632,43
9788,0.873,44
9789,0.359,43
9790,0.73,44
9791,0.608,44
9792,0.495,44
9793,0.509,43
9794,0.436,44
9795,0.488,43
9796,0.507,44
9797,0.45,43
9798,0.511,44
9799,0.354,44
9800,0.806,55
9801,0.521,43
9802,0.642,45
9803,0.762,44
9804,0.727,45
9805,0.538,43
9806,0.737,45
9807,0.638,43
9808,0.265,43
9809,0.922,44
9810,0.649,45
9811,0.69,43
9812,0.773,44
9813,0.663,44
9814,0.384,43
9815,0.768,44
9816,0.452,44
9817,0.694,44
9818,0.709,45
9819,0.759,44
9820,0.302,44
9821,0.619,43
9822,0.467,44
9823,0.509,44
9824,0.862,44
9825,0.631,45
9826,0.462,44
9827,0.595,44
9828,0.728,43
9829,0.558,43
9830,0.252,44
9831,0.563,43
9832,0.393,43
9833,0.712,43
9834,0.647,44
9835,0.673,43
9836,0.53,43
9837,0.603,43
9838,0.509,44
9839,0.381,43
9840,0.716,43
9841,0.442,44
9842,0.63,44
9843,0.545,43
9844,0.418,43
9845,0.565,43
9846,0.244,43
9847,0.276,43
9848,0.492,43
9849,0.581,0
9850,0.761,0
9851,0.761,0
9852,0.778,43
9853,0.776,44
9854,0.697,44
9855,0.62,44
9856,0.594,43
9857,0.931,43
9858,0.637,42
9859,0.85,43
9860,0.718,44
9861,0.789,43
9862,0.659,0
9863,0.696,43
9864,0.6,44
9865,0.806,43
9866,0.403,44
9867,0.748,43
9868,0.325,43
9869,0.574,42
9870,0.57,45
9871,0.425,44
9872,0.512,43
9873,0.475,44
9874,0.828,43
9875,0.712,44
9876,0.656,43
9877,0.59,44
9878,0.337,43
9879,0.521,43
9880,0.46,43
9881,0.457,42
9882,0.446,43
9883,0.37,44
9884,0.337,43
9885,0.509,43
9886,0.595,43
9887,0.49,43
9888,0.537,43
9889,0.608,44
9890,0.375,43
9891,0.595,45
9892,0.28,43
9893,0.514,43
9894,0.276,43
9895,0.389,43
9896,0.504,43
9897,0.529,43
9898,0.633,44
9899,0.279,43
9900,0.589,43
9901,0.482,43
9902,0.55,44
9903,0.779,43
9904,0.698,43
9905,0.809,44
9906,0.744,43
9907,0.74,43
9908,0.569,44
9909,0.645,43
9910,0.73,44
9911,0.604,44
9912,0.713,42
9913,0.499,43
9914,0.757,43
9915,0.776,43
9916,0.444,44
9917,0.493,43
9918,0.773,43
9919,0.536,43
9920,0.511,45
9921,0.234,43
9922,0.729,44
9923,0.76,43
9924,0.272,43
9925,0.489,43
9926,0.414,44
9927,0.648,44
9928,0.413,43
9929,0.186,43
9930,0.497,42
9931,0.52,43
9932,0.41,44
9933,0.685,44
9934,0.413,43
9935,0.687,44
9936,0.46,44
9937,0.543,43
9938,0.589,43
9939,0.74,45
9940,0.471,44
9941,0.51,43
9942,0.342,43
9943,0.546,43
9944,0.548,43
9945,0.698,42
9946,0.471,43
9947,0.529,43
9948,0.23,43
9949,0.455,42
9950,0.541,54
9951,0.827,44
9952,0.461,43
9953,0.569,43
9954,0.652,43
9955,0.685,44
9956,0.748,43
9957,0.859,43
9958,0.817,44
9959,0.887,44
9960,0.774,44
9961,0.654,43
9962,0.506,43
9963,0.813,43
9964,0.562,44
9965,0.414,43
9966,0.481,43
9967,0.322,44
9968,0.411,43
9969,0.686,43
9970,0.259,42
9971,0.355,43
9972,0.523,44
9973,0.497,42
9974,0.692,43
9975,0.398,43
9976,0.246,43
9977,0.675,42
9978,0.379,43
9979,0.537,42
9980,0.822,42
9981,0.666,43
9982,0.556,44
9983,0.602,44
9984,0.63,44
9985,0.345,44
9986,0.468,43
9987,0.587,43
9988,0.509,42
9989,0.476,42
9990,0.702,43
9991,0.216,43
9992,0.482,43
9993,0.629,44
9994,0.589,42
9995,0.629,42
9996,0.647,43
9997,0.652,42
9998,0.773,42
9999,0.674,44
10000,0.576,49
